,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
70,16612,TIA,0.0,-0.0062668,1004.6255497999998,0.0,1004.6255497999998,1.0,5.0,6.2668,5.0,6.2668,entry_initial_normal_long
71,17954,TIA,0.1285000000000025,-0.0062925,1004.7477572999999,0.0,1004.7477572999999,1.0,-5.0,6.2925,0.0,6.2668,close_grid_long
72,18728,TIA,0.0,-0.006307000000000001,1004.7414502999999,0.0,1004.7414502999999,1.0,5.0,6.307,5.0,6.307,entry_initial_normal_long
73,18742,TIA,0.12950000000000017,-0.006332900000000001,1004.8646173999999,0.0,1004.8646173999999,1.0,-5.0,6.3329,0.0,6.307,close_grid_long
74,18779,TIA,0.0,-0.006311300000000001,1004.8583060999999,0.0,1004.8583060999999,1.0,5.0,6.3113,5.0,6.3113,entry_initial_normal_long
75,18785,TIA,0.12950000000000017,-0.0063372,1004.9814689,0.0,1004.9814689,1.0,-5.0,6.3372,0.0,6.3113,close_grid_long
76,22265,TIA,0.0,-0.006809520000000001,1004.9746593799999,0.0,1004.9746593799999,1.0,4.0,8.5119,4.0,8.5119,entry_initial_normal_long
77,22529,TIA,0.14000000000000057,-0.006837520000000001,1005.10782186,0.0,1005.10782186,1.0,-4.0,8.5469,0.0,8.5119,close_grid_long
78,22548,TIA,0.0,-0.006776000000000001,1005.10104586,0.0,1005.10104586,1.0,4.0,8.47,4.0,8.47,entry_initial_normal_long
79,22555,TIA,0.13919999999999533,-0.00680384,1005.23344202,0.0,1005.23344202,1.0,-4.0,8.5048,0.0,8.47,close_grid_long
80,22568,TIA,0.0,-0.0067776799999999995,1005.22666434,0.0,1005.22666434,1.0,4.0,8.4721,4.0,8.4721,entry_initial_normal_long
81,22574,TIA,0.13920000000000243,-0.006805520000000001,1005.35905882,0.0,1005.35905882,1.0,-4.0,8.5069,0.0,8.4721,close_grid_long
82,22590,TIA,0.0,-0.006779200000000001,1005.35227962,0.0,1005.35227962,1.0,4.0,8.474,4.0,8.474,entry_initial_normal_long
83,22596,TIA,0.13920000000000243,-0.006807040000000001,1005.4846725799999,0.0,1005.4846725799999,1.0,-4.0,8.5088,0.0,8.474,close_grid_long
84,22633,TIA,0.0,-0.006782640000000001,1005.47788994,0.0,1005.47788994,1.0,4.0,8.4783,4.0,8.4783,entry_initial_normal_long
85,22641,TIA,0.1395999999999944,-0.00681056,1005.61067938,0.0,1005.61067938,1.0,-4.0,8.5132,0.0,8.4783,close_grid_long
86,22648,TIA,0.0,-0.0067836,1005.60389578,0.0,1005.60389578,1.0,4.0,8.4795,4.0,8.4795,entry_initial_normal_long
87,22652,TIA,0.1396000000000015,-0.006811520000000001,1005.7366842600001,0.0,1005.7366842600001,1.0,-4.0,8.5144,0.0,8.4795,close_grid_long
88,22663,TIA,0.0,-0.006784640000000001,1005.7298996200001,0.0,1005.7298996200001,1.0,4.0,8.4808,4.0,8.4808,entry_initial_normal_long
89,22668,TIA,0.1396000000000015,-0.0068125600000000005,1005.8626870600001,0.0,1005.8626870600001,1.0,-4.0,8.5157,0.0,8.4808,close_grid_long
90,22949,TIA,0.0,-0.006819840000000001,1005.85586722,0.0,1005.85586722,1.0,4.0,8.5248,4.0,8.5248,entry_initial_normal_long
91,22953,TIA,0.13999999999999346,-0.00684784,1005.9890193800001,0.0,1005.9890193800001,1.0,-4.0,8.5598,0.0,8.5248,close_grid_long
92,23000,TIA,0.0,-0.006827280000000001,1005.9821921,0.0,1005.9821921,1.0,4.0,8.5341,4.0,8.5341,entry_initial_normal_long
93,23036,TIA,0.14039999999999964,-0.0068553600000000004,1006.11573674,0.0,1006.11573674,1.0,-4.0,8.5692,0.0,8.5341,close_grid_long
94,23093,TIA,0.0,-0.00683616,1006.10890058,0.0,1006.10890058,1.0,4.0,8.5452,4.0,8.5452,entry_initial_normal_long
95,23104,TIA,0.14039999999999964,-0.00686424,1006.2424363399999,0.0,1006.2424363399999,1.0,-4.0,8.5803,0.0,8.5452,close_grid_long
96,23105,TIA,0.0,-0.006836480000000001,1006.23559986,0.0,1006.23559986,1.0,4.0,8.5456,4.0,8.5456,entry_initial_normal_long
97,23127,TIA,0.14039999999999964,-0.0068645600000000005,1006.3691352999999,0.0,1006.3691352999999,1.0,-4.0,8.5807,0.0,8.5456,close_grid_long
98,23711,TIA,0.0,-0.0071576,1006.3619776999999,0.0,1006.3619776999999,1.0,4.0,8.947,4.0,8.947,entry_initial_normal_long
99,24289,TIA,0.1472000000000051,-0.0071870400000000004,1006.5019906599999,0.0,1006.5019906599999,1.0,-4.0,8.9838,0.0,8.947,close_grid_long
100,24408,TIA,0.0,-0.007102079999999999,1006.49488858,0.0,1006.49488858,1.0,4.0,8.8776,4.0,8.8776,entry_initial_normal_long
101,24409,TIA,0.1460000000000008,-0.00713128,1006.6337573,0.0,1006.6337573,1.0,-4.0,8.9141,0.0,8.8776,close_grid_long
102,24413,TIA,0.0,-0.00710248,1006.62665482,0.0,1006.62665482,1.0,4.0,8.8781,4.0,8.8781,entry_initial_normal_long
103,24416,TIA,0.1460000000000008,-0.0071316800000000005,1006.76552314,0.0,1006.76552314,1.0,-4.0,8.9146,0.0,8.8781,close_grid_long
104,24419,TIA,0.0,-0.00710296,1006.75842018,0.0,1006.75842018,1.0,4.0,8.8787,4.0,8.8787,entry_initial_normal_long
