,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
9318,639864,SHIB,2.580864000000016,-0.0707156736,11658.018537844633,0.0,11658.018537844633,1.0,-26884.0,0.013152,0.0,0.013056,close_grid_long
9319,639865,SHIB,0.0,-0.0702145472,11657.948323297433,0.0,11657.948323297433,1.0,26726.0,0.013136,26726.0,0.013136,entry_initial_normal_long
9320,640081,SHIB,2.5924219999999965,-0.07073303160000001,11660.470012265832,0.0,11660.470012265832,1.0,-26726.0,0.013233,0.0,0.013136,close_grid_long
9321,640090,SHIB,0.0,-0.07022808,11660.399784185833,0.0,11660.399784185833,1.0,26650.0,0.013176,26650.0,0.013176,entry_initial_normal_long
9322,640177,SHIB,2.5850499999999963,-0.07074509000000001,11662.914089095833,0.0,11662.914089095833,1.0,-26650.0,0.013273,0.0,0.013176,close_grid_long
9323,640183,SHIB,0.0,-0.070244352,11662.843844743833,0.0,11662.843844743833,1.0,26640.0,0.013184,26640.0,0.013184,entry_initial_normal_long
9324,640201,SHIB,2.5840799999999966,-0.070761168,11665.357163575833,0.0,11665.357163575833,1.0,-26640.0,0.013281,0.0,0.013184,close_grid_long
9325,640255,SHIB,0.0,-0.07025827700000001,11665.286905298832,0.0,11665.286905298832,1.0,26615.0,0.013199,26615.0,0.013199,entry_initial_normal_long
9326,640754,SHIB,2.5816549999999965,-0.070774608,11667.797785690831,0.0,11667.797785690831,1.0,-26615.0,0.013296,0.0,0.013199,close_grid_long
9327,640836,SHIB,0.0,-0.0702727056,11667.727512985231,0.0,11667.727512985231,1.0,26514.0,0.013252,26514.0,0.013252,entry_initial_normal_long
9328,640883,SHIB,0.0,-0.0691538148,11667.658359170431,0.0,11667.658359170431,1.0,26514.0,0.013041,53028.0,0.0131465,entry_grid_normal_long
9329,641134,SHIB,5.117201999999966,-0.1404499608,11672.63511120963,0.0,11672.63511120963,1.0,-53028.0,0.013243,0.0,0.0131465,close_grid_long
9330,641135,SHIB,0.0,-0.0703017378,11672.56480947183,0.0,11672.56480947183,1.0,26551.0,0.013239,26551.0,0.013239,entry_initial_normal_long
9331,641752,SHIB,2.601997999999977,-0.0708221374,11675.09598533443,0.0,11675.09598533443,1.0,-26551.0,0.013337,0.0,0.013239,close_grid_long
9332,641841,SHIB,0.0,-0.0703176994,11675.025667635031,0.0,11675.025667635031,1.0,26489.0,0.013273,26489.0,0.013273,entry_initial_normal_long
9333,642172,SHIB,0.0,-0.0692051614,11674.95646247363,0.0,11674.95646247363,1.0,26489.0,0.013063,52978.0,0.013168,entry_grid_normal_long
9334,642616,SHIB,5.085888000000032,-0.1405400384,11679.90181043523,0.0,11679.90181043523,1.0,-52978.0,0.013264,0.0,0.013168,close_grid_long
9335,642624,SHIB,0.0,-0.0703469408,11679.83146349443,0.0,11679.83146349443,1.0,26512.0,0.013267,26512.0,0.013267,entry_initial_normal_long
