,balance,equity,balance_btc,equity_btc
18540,1043.0743890029983,1042.6696250029984,0.0,-0.40476399999999396
18600,1043.0743890029983,1043.0184110029982,0.0,-0.055977999999996225
18660,1043.3218486281983,1042.9193730029983,0.0,-0.15501599999999816
18720,1043.3218486281983,1043.2062886281983,0.0,-0.11555999999999678
18780,1044.0703506503983,1042.8210886281984,0.0,-0.5007599999999959
18840,1044.3470085929985,1043.2973186503982,0.0,-0.7730320000000086
18900,1044.3470085929985,1044.2714095929985,0.0,-0.07559900000000232
18960,1044.3470085929985,1044.3914785929985,0.0,0.04446999999999819
19020,1044.3470085929985,1044.1869165929984,0.0,-0.16009200000000195
19080,1044.3470085929985,1044.0490595929984,0.0,-0.29794900000000096
19140,1044.3470085929985,1043.6799585929984,0.0,-0.6670499999999998
19200,1044.3470085929985,1043.8845205929986,0.0,-0.4624879999999997
19260,1044.3470085929985,1044.1157645929984,0.0,-0.23124399999999984
19320,1044.3384746993984,1043.6932995929985,0.0,-0.6537090000000019
19380,1044.3384746993984,1044.1109486993985,0.0,-0.22752599999999507
19440,1044.3193290845984,1043.1768726993985,0.0,-1.1616019999999958
19500,1044.3193290845984,1043.2550190845984,0.0,-1.0643099999999868
19560,1044.2766060371985,1041.7020260845984,0.0,-2.6173029999999917
19620,1044.2766060371985,1033.7010420371985,0.0,-10.57556399999998
19680,1046.5208868613984,1035.3415000371986,0.0,-8.935105999999992
19740,1046.5123379797983,1045.7645188613983,0.0,-0.7563679999999964
19800,1046.4931579015984,1045.1411949797982,0.0,-1.3711429999999885
19860,1047.0956983563985,1043.0507769015983,0.0,-3.4423809999999975
19920,1047.4676005329986,1046.8185743563986,0.0,-0.2771239999999995
19980,1047.7223695353985,1047.1049305329987,0.0,-0.3626699999999991
20040,1047.7223695353985,1047.4640345353985,0.0,-0.2583350000000017
20100,1048.1164541741982,1047.0413045353985,0.0,-0.6810650000000008
20160,1048.3677111623983,1048.0220341741983,0.0,-0.09442000000000025
20220,1048.5021925847984,1048.3535751623983,0.0,-0.014136000000001876
20280,1048.6283799031983,1048.5021925847984,0.0,0.0
20340,1048.7476515787982,1048.6283799031983,0.0,0.0
20400,1049.2588165003979,1048.8455535787982,0.0,0.09790200000000086
20460,1049.2588165003979,1049.2588165003979,0.0,0.0
20520,1049.2588165003979,1049.2588165003979,0.0,0.0
20580,1049.2588165003979,1049.2588165003979,0.0,0.0
20640,1049.2588165003979,1049.2588165003979,0.0,0.0
20700,1049.251960430398,1049.2588165003979,0.0,0.0
20760,1049.506462848398,1049.274890430398,0.0,0.022929999999999066
20820,1049.506462848398,1049.506462848398,0.0,0.0
20880,1049.506462848398,1049.506462848398,0.0,0.0
20940,1049.506462848398,1049.506462848398,0.0,0.0
21000,1049.506462848398,1049.506462848398,0.0,0.0
21060,1049.506462848398,1049.506462848398,0.0,0.0
21120,1049.4996049175982,1049.506462848398,0.0,0.0
