,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
10128,1110214,DOGE,0.0,-0.10193510400000001,12287.52407279944,0.0,12287.52407279944,1.0,8472.0,0.06016,8472.0,0.06016,entry_initial_normal_long
10129,1110237,DOGE,2.118000000000002,-0.10235870400000001,12289.539714095441,0.0,12289.539714095441,1.0,-8472.0,0.06041,0.0,0.06016,close_grid_long
10130,1110445,DOGE,0.0,-0.10195019200000001,12289.437763903441,0.0,12289.437763903441,1.0,8434.0,0.06044,8434.0,0.06044,entry_initial_normal_long
10131,1110735,DOGE,2.108500000000002,-0.102371892,12291.44389201144,0.0,12291.44389201144,1.0,-8434.0,0.06069,0.0,0.06044,close_grid_long
10132,1110742,DOGE,0.0,-0.101974964,12291.34191704744,0.0,12291.34191704744,1.0,8411.0,0.06062,8411.0,0.06062,entry_initial_normal_long
10133,1111015,DOGE,2.1027500000000017,-0.102395514,12293.34227153344,0.0,12293.34227153344,1.0,-8411.0,0.06087,0.0,0.06062,close_grid_long
10134,1111387,DOGE,0.0,-0.101989728,12293.24028180544,0.0,12293.24028180544,1.0,8304.0,0.06141,8304.0,0.06141,entry_initial_normal_long
10135,1111441,DOGE,2.076000000000002,-0.102404928,12295.21387687744,0.0,12295.21387687744,1.0,-8304.0,0.06166,0.0,0.06141,close_grid_long
10136,1111691,DOGE,0.0,-0.10200682800000001,12295.11187004944,0.0,12295.11187004944,1.0,8261.0,0.06174,8261.0,0.06174,entry_initial_normal_long
10137,1112950,DOGE,0.0,-0.14914521600000002,12294.96272483344,0.0,12294.96272483344,1.0,12648.0,0.05896,20909.0,0.06005835860155914,entry_grid_normal_long
10138,1112951,DOGE,0.0,-0.358662448,12294.60406238544,0.0,12294.60406238544,1.0,32012.0,0.05602,52921.0,0.05761554883694563,entry_grid_normal_long
10139,1112952,DOGE,12.407390000000063,-0.61229597,12306.39915641544,0.0,12306.39915641544,1.0,-52921.0,0.05785,0.0,0.05761554883694563,close_grid_long
10140,1112953,DOGE,0.0,-0.10209597600000002,12306.29706043944,0.0,12306.29706043944,1.0,8881.0,0.05748,8881.0,0.05748,entry_initial_normal_long
10141,1112957,DOGE,2.0426299999999475,-0.10250450200000001,12308.23718593744,0.0,12308.23718593744,1.0,-8881.0,0.05771,0.0,0.05748,close_grid_long
10142,1112958,DOGE,0.0,-0.10211355000000001,12308.13507238744,0.0,12308.13507238744,1.0,8841.0,0.05775,8841.0,0.05775,entry_initial_normal_long
10143,1112962,DOGE,2.121839999999975,-0.10253791799999999,12310.15437446944,0.0,12310.15437446944,1.0,-8841.0,0.05799,0.0,0.05775,close_grid_long
10144,1112963,DOGE,0.0,-0.10212156,12310.052252909441,0.0,12310.052252909441,1.0,8796.0,0.05805,8796.0,0.05805,entry_initial_normal_long
10145,1114292,DOGE,2.111040000000036,-0.10254376800000001,12312.060749141441,0.0,12312.060749141441,1.0,-8796.0,0.05829,0.0,0.05805,close_grid_long
10146,1114558,DOGE,0.0,-0.102141312,12311.958607829441,0.0,12311.958607829441,1.0,8736.0,0.05846,8736.0,0.05846,entry_initial_normal_long
10147,1114563,DOGE,2.096640000000036,-0.10256064000000002,12313.952687189441,0.0,12313.952687189441,1.0,-8736.0,0.0587,0.0,0.05846,close_grid_long
10148,1114571,DOGE,0.0,-0.102158784,12313.85052840544,0.0,12313.85052840544,1.0,8736.0,0.05847,8736.0,0.05847,entry_initial_normal_long
10149,1114982,DOGE,2.096639999999975,-0.102578112,12315.84459029344,0.0,12315.84459029344,1.0,-8736.0,0.05871,0.0,0.05847,close_grid_long
10150,1115005,DOGE,0.0,-0.10216755200000001,12315.74242274144,0.0,12315.74242274144,1.0,8704.0,0.05869,8704.0,0.05869,entry_initial_normal_long
10151,1115467,DOGE,2.0889600000000357,-0.10258534400000001,12317.72879739744,0.0,12317.72879739744,1.0,-8704.0,0.05893,0.0,0.05869,close_grid_long
